Season,Team,Round.Number,Season.Points,Score.For,Score.Against,Percentage,Ladder.Position
2000,West Coast,9,18,1041,924,1.1266233766233766,9
2000,Sydney,9,16,943,932,1.011802575107296,10
2000,Footscray,9,16,970,997,0.9729187562688064,11
2000,Brisbane Lions,9,16,996,1034,0.9632495164410058,12
2000,Fremantle,9,16,844,1043,0.8092042186001918,13
2000,Adelaide,9,12,939,998,0.9408817635270541,14
2000,Port Adelaide,9,4,806,1130,0.7132743362831858,15
2000,St Kilda,9,2,829,1111,0.7461746174617462,16
2000,Essendon,10,40,1319,847,1.5572609208972845,1
2000,Carlton,10,28,1205,980,1.2295918367346939,2
2000,North Melbourne,10,28,1219,1164,1.0472508591065293,3
2000,Geelong,10,26,1085,997,1.0882647943831494,4
2000,Melbourne,10,24,1150,952,1.2079831932773109,5
2000,Richmond,10,24,1021,991,1.0302724520686175,6
2000,West Coast,10,22,1159,1012,1.1452569169960474,7
2000,Footscray,10,20,1107,1076,1.028810408921933,8
2000,Collingwood,10,20,1065,1085,0.9815668202764977,9
2000,Hawthorn,10,20,1005,1101,0.9128065395095368,10
2000,Sydney,10,16,1022,1069,0.9560336763330215,11
2000,Brisbane Lions,10,16,1080,1136,0.9507042253521126,12
2000,Fremantle,10,16,904,1191,0.7590260285474392,13
2000,Adelaide,10,12,1023,1130,0.9053097345132743,14
2000,Port Adelaide,10,6,884,1208,0.7317880794701986,15
2000,St Kilda,10,2,911,1220,0.7467213114754099,16
2000,Essendon,11,44,1464,934,1.5674518201284797,1
2000,Carlton,11,32,1334,1079,1.2363299351251158,2
2000,Richmond,11,28,1101,1068,1.0308988764044944,3
2000,North Melbourne,11,28,1318,1293,1.0193348801237432,4
2000,West Coast,11,26,1287,1104,1.1657608695652173,5
2000,Geelong,11,26,1172,1142,1.0262697022767076,6
2000,Melbourne,11,24,1220,1057,1.1542100283822139,7
2000,Footscray,11,24,1281,1157,1.1071737251512532,8
2000,Brisbane Lions,11,20,1190,1243,0.9573612228479486,9
2000,Collingwood,11,20,1157,1213,0.953833470733718,10
2000,Hawthorn,11,20,1082,1181,0.9161727349703641,11
2000,Sydney,11,16,1129,1179,0.9575911789652247,12
2000,Adelaide,11,16,1128,1200,0.94,13
2000,Fremantle,11,16,985,1365,0.7216117216117216,14
2000,St Kilda,11,6,1028,1275,0.8062745098039216,15
2000,Port Adelaide,11,6,939,1325,0.7086792452830188,16
2000,Essendon,12,48,1633,1017,1.6057030481809242,1
2000,Carlton,12,36,1462,1157,1.2636127917026794,2
2000,Richmond,12,32,1212,1167,1.038560411311054,3
2000,North Melbourne,12,32,1394,1352,1.0310650887573964,4
2000,Geelong,12,30,1243,1209,1.0281224152191895,5
2000,Footscray,12,28,1389,1240,1.1201612903225806,6
2000,West Coast,12,26,1365,1232,1.1079545454545454,7
2000,Melbourne,12,24,1303,1165,1.1184549356223177,8
2000,Hawthorn,12,24,1203,1243,0.9678197908286403,9
2000,Adelaide,12,20,1226,1248,0.9823717948717948,10
2000,Collingwood,12,20,1224,1284,0.9532710280373832,11
2000,Brisbane Lions,12,20,1289,1354,0.9519940915805022,12
2000,Sydney,12,16,1177,1277,0.9216914643696162,13
2000,Fremantle,12,16,1047,1486,0.7045760430686406,14
2000,St Kilda,12,6,1111,1444,0.7693905817174516,15
2000,Port Adelaide,12,6,998,1401,0.7123483226266952,16
2000,Essendon,13,52,1752,1087,1.611775528978841,1
2000,Carlton,13,40,1621,1218,1.3308702791461413,2
2000,Geelong,13,34,1369,1328,1.0308734939759037,3
2000,Richmond,13,32,1324,1288,1.0279503105590062,4
2000,North Melbourne,13,32,1464,1471,0.9952413324269205,5
2000,Footscray,13,28,1508,1366,1.1039531478770133,6
2000,West Coast,13,26,1454,1405,1.0348754448398576,7
2000,Melbourne,13,24,1364,1324,1.0302114803625377,8
2000,Brisbane Lions,13,24,1462,1443,1.0131670131670132,9
2000,Adelaide,13,24,1347,1360,0.9904411764705883,10
2000,Hawthorn,13,24,1281,1352,0.9474852071005917,11
2000,Sydney,13,20,1286,1355,0.9490774907749078,12
2000,Collingwood,13,20,1299,1373,0.9461034231609614,13
2000,Fremantle,13,20,1147,1542,0.7438391699092088,14
2000,Port Adelaide,13,10,1087,1476,0.736449864498645,15
2000,St Kilda,13,6,1167,1544,0.7558290155440415,16
2000,Essendon,14,56,1841,1163,1.582975064488392,1
2000,Carlton,14,44,1728,1315,1.3140684410646388,2
2000,Richmond,14,36,1411,1340,1.0529850746268656,3
2000,North Melbourne,14,36,1580,1583,0.998104864181933,4
2000,Geelong,14,34,1466,1435,1.021602787456446,5
2000,Melbourne,14,28,1507,1402,1.0748930099857346,6
2000,Footscray,14,28,1560,1453,1.0736407432897455,7
2000,Adelaide,14,28,1492,1432,1.041899441340782,8
2000,Hawthorn,14,28,1452,1438,1.0097357440890125,9
2000,West Coast,14,26,1525,1512,1.0085978835978835,10
2000,Brisbane Lions,14,24,1574,1559,1.0096215522771006,11
2000,Sydney,14,20,1362,1444,0.943213296398892,12
2000,Collingwood,14,20,1377,1516,0.908311345646438,13
2000,Fremantle,14,20,1219,1687,0.7225844694724363,14
2000,Port Adelaide,14,14,1194,1547,0.7718164188752424,15
2000,St Kilda,14,6,1253,1715,0.7306122448979592,16
2000,Essendon,15,60,1949,1239,1.573042776432607,1
2000,Carlton,15,48,1848,1411,1.3097094259390503,2
2000,Richmond,15,36,1486,1443,1.0297990297990298,3
2000,North Melbourne,15,36,1682,1689,0.9958555358200119,4
2000,Geelong,15,34,1525,1563,0.9756877799104287,5
2000,Melbourne,15,32,1648,1474,1.1180461329715061,6
2000,Footscray,15,32,1666,1555,1.0713826366559485,7
2000,Brisbane Lions,15,28,1702,1618,1.0519159456118665,8
2000,Adelaide,15,28,1588,1552,1.0231958762886597,9
2000,Hawthorn,15,28,1524,1579,0.9651678277390754,10
2000,West Coast,15,26,1601,1620,0.9882716049382716,11
2000,Collingwood,15,24,1492,1598,0.9336670838548186,12
2000,Fremantle,15,24,1342,1783,0.7526640493550196,13
2000,Sydney,15,20,1458,1567,0.9304403318442884,14
2000,Port Adelaide,15,18,1297,1622,0.7996300863131935,15
2000,St Kilda,15,6,1335,1830,0.7295081967213115,16
2000,Essendon,16,64,2038,1297,1.5713184271395528,1
2000,Carlton,16,52,2004,1523,1.3158240315167433,2
2000,North Melbourne,16,40,1795,1741,1.0310166570936243,3
2000,Geelong,16,38,1615,1647,0.9805707346690953,4
2000,Melbourne,16,36,1758,1574,1.1168996188055909,5
2000,Footscray,16,36,1801,1629,1.105586249232658,6
2000,Richmond,16,36,1586,1553,1.021249195106246,7
2000,Hawthorn,16,32,1649,1647,1.0012143290831816,8
2000,Brisbane Lions,16,28,1814,1774,1.0225479143179257,9
2000,Adelaide,16,28,1662,1687,0.9851807943094251,10
2000,West Coast,16,26,1653,1733,0.9538372763993076,11
2000,Sydney,16,24,1551,1632,0.9503676470588235,12
2000,Collingwood,16,24,1560,1723,0.9053975623911782,13
2000,Fremantle,16,24,1426,1873,0.7613454351308062,14
2000,Port Adelaide,16,18,1355,1711,0.7919345412039743,15
2000,St Kilda,16,6,1400,1923,0.7280291211648466,16
2000,Essendon,17,68,2205,1363,1.6177549523110786,1
2000,Carlton,17,56,2124,1586,1.33921815889029,2
2000,North Melbourne,17,44,1898,1843,1.0298426478567553,3
2000,Geelong,17,38,1700,1756,0.9681093394077449,4
2000,Melbourne,17,36,1860,1677,1.10912343470483,5
2000,Footscray,17,36,1882,1767,1.0650820599886814,6
2000,Richmond,17,36,1652,1720,0.9604651162790697,7
2000,Brisbane Lions,17,32,1952,1855,1.0522911051212938,8
2000,Adelaide,17,32,1809,1796,1.007238307349666,9
2000,Hawthorn,17,32,1712,1767,0.9688737973967176,10
2000,Sydney,17,28,1702,1712,0.9941588785046729,11
2000,Fremantle,17,28,1508,1937,0.7785234899328859,12
2000,West Coast,17,26,1733,1884,0.9198513800424628,13
2000,Collingwood,17,24,1669,1870,0.8925133689839572,14
2000,Port Adelaide,17,18,1419,1793,0.7914110429447853,15
2000,St Kilda,17,10,1509,2008,0.7514940239043825,16
2000,Essendon,18,72,2364,1435,1.6473867595818816,1
2000,Carlton,18,60,2304,1655,1.3921450151057402,2
2000,North Melbourne,18,48,2032,1899,1.0700368615060558,3
2000,Geelong,18,42,1809,1858,0.9736275565123789,4
2000,Melbourne,18,40,1985,1776,1.1176801801801801,5
2000,Footscray,18,36,1988,1916,1.0375782881002087,6
2000,Hawthorn,18,36,1836,1873,0.9802455953016551,7
2000,Richmond,18,36,1708,1854,0.9212513484358145,8
2000,Brisbane Lions,18,32,2058,1979,1.0399191510864072,9
2000,Adelaide,18,32,1911,1905,1.0031496062992127,10
2000,West Coast,18,30,1848,1913,0.9660219550444328,11
2000,Sydney,18,28,1801,1837,0.9804028307022319,12
2000,Fremantle,18,28,1580,2096,0.7538167938931297,13
2000,Collingwood,18,24,1738,2050,0.8478048780487805,14
2000,Port Adelaide,18,22,1568,1899,0.8256977356503423,15
2000,St Kilda,18,10,1538,2123,0.7244465379180405,16
2000,Essendon,19,76,2529,1517,1.6671061305207646,1
2000,Carlton,19,60,2376,1730,1.3734104046242774,2
2000,North Melbourne,19,52,2156,1984,1.0866935483870968,3
2000,Melbourne,19,44,2101,1874,1.1211312700106724,4
2000,Geelong,19,42,1894,1982,0.9556004036326943,5
2000,Footscray,19,40,2063,1988,1.0377263581488934,6
2000,Richmond,19,40,1814,1933,0.9384376616658044,7
2000,Brisbane Lions,19,36,2178,2032,1.0718503937007875,8
2000,Adelaide,19,36,2018,1995,1.011528822055138,9
2000,Hawthorn,19,36,1918,2038,0.9411187438665358,10
2000,Sydney,19,32,1905,1921,0.9916710046850599,11
2000,West Coast,19,30,1938,2020,0.9594059405940594,12
2000,Fremantle,19,28,1659,2202,0.7534059945504087,13
2000,Collingwood,19,24,1822,2154,0.8458681522748375,14
2000,Port Adelaide,19,22,1621,2019,0.8028727092620109,15
2000,St Kilda,19,10,1636,2239,0.7306833407771326,16
2000,Essendon,20,80,2638,1600,1.64875,1
2000,Carlton,20,60,2459,1839,1.3371397498640565,2
2000,North Melbourne,20,52,2247,2129,1.0554250821982152,3
2000,Melbourne,20,48,2261,1951,1.158892875448488,4
2000,Geelong,20,46,2002,2060,0.9718446601941747,5
2000,Footscray,20,44,2163,2079,1.0404040404040404,6
2000,Richmond,20,44,1933,2012,0.9607355864811133,7
2000,Brisbane Lions,20,40,2293,2110,1.0867298578199052,8
2000,Hawthorn,20,40,2019,2118,0.953257790368272,9
2000,Sydney,20,36,2050,2012,1.0188866799204772,10
2000,Adelaide,20,36,2096,2110,0.9933649289099526,11
2000,West Coast,20,30,2016,2128,0.9473684210526315,12
2000,Fremantle,20,28,1736,2362,0.7349703640982218,13
2000,Collingwood,20,24,1913,2254,0.8487133984028394,14
2000,Port Adelaide,20,22,1701,2120,0.8023584905660377,15
2000,St Kilda,20,10,1715,2358,0.7273112807463953,16
2000,Essendon,21,80,2719,1692,1.6069739952718676,1
2000,Carlton,21,60,2542,1927,1.3191489361702127,2
2000,Melbourne,21,52,2387,2059,1.1593006313744536,3
2000,North Melbourne,21,52,2327,2227,1.0449034575662326,4
2000,Footscray,21,48,2255,2160,1.0439814814814814,5
2000,Geelong,21,46,2110,2186,0.9652333028362305,6
2000,Brisbane Lions,21,44,2446,2173,1.1256327657616199,7
2000,Hawthorn,21,44,2117,2185,0.9688787185354691,8
2000,Richmond,21,44,2016,2096,0.9618320610687023,9
2000,Sydney,21,40,2134,2095,1.018615751789976,10
2000,Adelaide,21,36,2163,2208,0.9796195652173914,11
2000,Fremantle,21,32,1837,2462,0.7461413484971567,12
2000,West Coast,21,30,2116,2229,0.949304620906236,13
2000,Collingwood,21,28,2011,2334,0.8616109682947729,14
2000,Port Adelaide,21,26,1789,2203,0.8120744439400817,15
2000,St Kilda,21,10,1778,2511,0.708084428514536,16
2000,Essendon,22,84,2816,1770,1.5909604519774012,1
2000,Carlton,22,64,2667,1979,1.3476503284487116,2
2000,Melbourne,22,56,2557,2159,1.1843446039833256,3
2000,North Melbourne,22,56,2447,2304,1.0620659722222223,4
2000,Geelong,22,50,2234,2306,0.96877710320902,5
2000,Brisbane Lions,22,48,2602,2222,1.171017101710171,6
2000,Footscray,22,48,2321,2241,1.035698348951361,7
2000,Hawthorn,22,48,2198,2251,0.9764549089293647,8
2000,Richmond,22,44,2068,2221,0.9311121116614138,9
2000,Sydney,22,40,2254,2219,1.0157728706624605,10
2000,Adelaide,22,36,2255,2347,0.9608010225820196,11
2000,Fremantle,22,32,1886,2618,0.7203972498090145,12
2000,West Coast,22,30,2216,2399,0.9237182159233014,13
2000,Port Adelaide,22,30,1928,2295,0.840087145969499,14
2000,Collingwood,22,28,2089,2431,0.8593171534348005,15
2000,St Kilda,22,10,1855,2631,0.7050551121246674,16
2001,Essendon,1,4,146,61,2.3934426229508197,1
2001,Geelong,1,4,115,49,2.3469387755102042,2
2001,Sydney,1,4,126,74,1.7027027027027026,3
2001,Richmond,1,4,134,103,1.3009708737864079,4
2001,Port Adelaide,1,4,99,93,1.064516129032258,5
2001,Hawthorn,1,4,85,81,1.0493827160493827,6
2001,St Kilda,1,4,112,107,1.0467289719626167,7
2001,Carlton,1,4,119,118,1.0084745762711864,8
2001,Fremantle,1,0,118,119,0.9915966386554622,9
2001,Footscray,1,0,107,112,0.9553571428571429,10
2001,Collingwood,1,0,81,85,0.9529411764705882,11
2001,Brisbane Lions,1,0,93,99,0.9393939393939394,12
2001,Melbourne,1,0,103,134,0.7686567164179104,13
2001,Adelaide,1,0,74,126,0.5873015873015873,14
2001,West Coast,1,0,49,115,0.4260869565217391,15
2001,North Melbourne,1,0,61,146,0.4178082191780822,16
2001,Essendon,2,8,291,168,1.7321428571428572,1
2001,Geelong,2,8,230,135,1.7037037037037037,2
2001,Sydney,2,8,230,163,1.4110429447852761,3
2001,Hawthorn,2,8,192,162,1.1851851851851851,4
2001,Brisbane Lions,2,4,211,157,1.3439490445859872,5
2001,Footscray,2,4,218,181,1.2044198895027625,6
2001,Collingwood,2,4,186,173,1.0751445086705202,7
2001,Richmond,2,4,203,214,0.9485981308411215,8
2001,St Kilda,2,4,198,222,0.8918918918918919,9
2001,Carlton,2,4,200,225,0.8888888888888888,10
2001,Melbourne,2,4,186,214,0.8691588785046729,11
2001,Port Adelaide,2,4,206,238,0.865546218487395,12
2001,Fremantle,2,0,206,224,0.9196428571428571,13
2001,Adelaide,2,0,154,209,0.7368421052631579,14
2001,West Coast,2,0,138,219,0.6301369863013698,15
2001,North Melbourne,2,0,119,264,0.45075757575757575,16
2001,Sydney,3,12,381,234,1.6282051282051282,1
2001,Hawthorn,3,12,274,221,1.239819004524887,2
2001,Essendon,3,8,367,261,1.4061302681992338,3
2001,Collingwood,3,8,339,254,1.3346456692913387,4
2001,Geelong,3,8,334,259,1.2895752895752897,5
2001,Port Adelaide,3,8,359,326,1.1012269938650308,6
2001,Richmond,3,8,319,308,1.0357142857142858,7
2001,Melbourne,3,8,310,318,0.9748427672955975,8
2001,Carlton,3,8,293,301,0.973421926910299,9
2001,Brisbane Lions,3,4,305,273,1.1172161172161172,10
2001,Footscray,3,4,299,334,0.8952095808383234,11
2001,St Kilda,3,4,305,347,0.8789625360230547,12
2001,West Coast,3,4,263,326,0.8067484662576687,13
2001,Fremantle,3,0,265,306,0.8660130718954249,14
2001,Adelaide,3,0,242,362,0.6685082872928176,15
2001,North Melbourne,3,0,190,415,0.4578313253012048,16
2001,Hawthorn,4,16,357,265,1.3471698113207546,1
2001,Essendon,4,12,469,316,1.4841772151898733,2
2001,Sydney,4,12,436,336,1.2976190476190477,3
2001,Port Adelaide,4,12,473,376,1.2579787234042554,4
2001,Richmond,4,12,405,379,1.0686015831134565,5
2001,Collingwood,4,8,410,340,1.2058823529411764,6
2001,Geelong,4,8,367,312,1.1762820512820513,7
2001,Footscray,4,8,439,421,1.0427553444180522,8
2001,Carlton,4,8,346,363,0.953168044077135,9
2001,West Coast,4,8,375,414,0.9057971014492754,10
2001,Melbourne,4,8,354,401,0.8827930174563591,11
2001,Brisbane Lions,4,4,392,413,0.9491525423728814,12
2001,St Kilda,4,4,355,461,0.7700650759219089,13
2001,Adelaide,4,4,304,415,0.7325301204819277,14
2001,North Melbourne,4,4,243,448,0.5424107142857143,15
2001,Fremantle,4,0,353,418,0.8444976076555024,16
2001,Hawthorn,5,20,512,391,1.3094629156010231,1
2001,Essendon,5,16,572,411,1.391727493917275,2
2001,Port Adelaide,5,16,621,478,1.299163179916318,3
2001,Richmond,5,16,514,449,1.1447661469933186,4
2001,Sydney,5,12,540,455,1.1868131868131868,5
2001,Carlton,5,12,471,455,1.0351648351648353,6
2001,Melbourne,5,12,473,505,0.9366336633663367,7
2001,Collingwood,5,8,505,443,1.1399548532731376,8
2001,Brisbane Lions,5,8,563,535,1.0523364485981308,9
2001,Geelong,5,8,469,460,1.0195652173913043,10
2001,Footscray,5,8,565,576,0.9809027777777778,11
2001,West Coast,5,8,445,523,0.8508604206500956,12
2001,Adelaide,5,8,394,490,0.8040816326530612,13
2001,St Kilda,5,4,447,586,0.7627986348122867,14
2001,North Melbourne,5,4,318,538,0.5910780669144982,15
2001,Fremantle,5,0,475,589,0.8064516129032258,16
2001,Hawthorn,6,24,616,482,1.2780082987551866,1
2001,Essendon,6,20,730,481,1.5176715176715176,2
2001,Port Adelaide,6,20,750,564,1.3297872340425532,3
2001,Richmond,6,20,643,527,1.22011385199241,4
2001,Melbourne,6,16,592,579,1.0224525043177892,5
2001,Brisbane Lions,6,12,679,596,1.139261744966443,6
2001,Collingwood,6,12,608,538,1.1301115241635689,7
2001,Sydney,6,12,634,575,1.102608695652174,8
2001,Carlton,6,12,566,558,1.014336917562724,9
2001,Footscray,6,8,651,705,0.9234042553191489,10
2001,Geelong,6,8,530,576,0.9201388888888888,11
2001,St Kilda,6,8,567,680,0.8338235294117647,12
2001,Adelaide,6,8,485,594,0.8164983164983165,13
2001,West Coast,6,8,515,681,0.7562408223201175,14
2001,North Melbourne,6,4,396,667,0.5937031484257871,15
2001,Fremantle,6,0,549,708,0.7754237288135594,16
2001,Hawthorn,7,28,726,581,1.2495697074010328,1
2001,Essendon,7,24,850,555,1.5315315315315314,2
2001,Port Adelaide,7,24,871,614,1.4185667752442996,3
2001,Richmond,7,20,717,647,1.1081916537867078,4
2001,Brisbane Lions,7,16,791,676,1.1701183431952662,5
2001,Carlton,7,16,674,626,1.0766773162939298,6
2001,Melbourne,7,16,669,686,0.9752186588921283,7
2001,Collingwood,7,12,705,637,1.1067503924646782,8
2001,Sydney,7,12,714,687,1.039301310043668,9
2001,Footscray,7,12,758,782,0.969309462915601,10
2001,Adelaide,7,12,588,677,0.8685376661742984,11
2001,Geelong,7,8,598,684,0.8742690058479532,12
2001,St Kilda,7,8,666,790,0.8430379746835444,13
2001,West Coast,7,8,565,802,0.7044887780548629,14
2001,North Melbourne,7,8,495,764,0.6479057591623036,15
2001,Fremantle,7,0,632,811,0.7792848335388409,16
2001,Hawthorn,8,32,864,639,1.352112676056338,1
2001,Essendon,8,28,935,634,1.474763406940063,2
2001,Port Adelaide,8,24,981,733,1.3383356070941337,3
2001,Carlton,8,20,816,694,1.175792507204611,4
2001,Richmond,8,20,809,767,1.0547588005215125,5
2001,Collingwood,8,16,824,747,1.1030789825970548,6
2001,Brisbane Lions,8,16,859,818,1.050122249388753,7
2001,Footscray,8,16,880,883,0.9966024915062288,8
2001,Melbourne,8,16,748,771,0.9701686121919585,9
2001,Adelaide,8,16,708,769,0.9206762028608583,10
2001,Sydney,8,12,815,809,1.0074165636588381,11
2001,Geelong,8,12,693,757,0.9154557463672391,12
2001,North Melbourne,8,12,633,853,0.7420867526377491,13
2001,St Kilda,8,8,755,928,0.8135775862068966,14
2001,West Coast,8,8,623,940,0.6627659574468086,15
2001,Fremantle,8,0,705,906,0.7781456953642384,16
2001,Essendon,9,32,1057,691,1.5296671490593343,1
2001,Hawthorn,9,32,921,761,1.2102496714848883,2
2001,Port Adelaide,9,28,1069,801,1.33458177278402,3
2001,Carlton,9,24,898,763,1.1769331585845346,4
2001,Collingwood,9,20,922,827,1.1148730350665055,5
2001,Footscray,9,20,1005,960,1.046875,6
2001,Richmond,9,20,885,885,1,7
2001,Adelaide,9,20,835,891,0.9371492704826038,8
2001,Brisbane Lions,9,16,981,945,1.0380952380952382,9
2001,Sydney,9,16,899,874,1.028604118993135,10
2001,Geelong,9,16,811,833,0.9735894357743097,11
2001,Melbourne,9,16,816,859,0.9499417927823051,12
2001,North Melbourne,9,12,702,935,0.7508021390374332,13
2001,St Kilda,9,8,835,1026,0.8138401559454191,14
2001,West Coast,9,8,700,1065,0.6572769953051644,15
2001,Fremantle,9,0,770,990,0.7777777777777778,16
2001,Essendon,10,32,1131,793,1.4262295081967213,1
2001,Port Adelaide,10,32,1185,874,1.3558352402745995,2
2001,Hawthorn,10,32,994,877,1.1334093500570126,3
2001,Carlton,10,28,1047,793,1.3203026481715006,4
2001,Richmond,10,24,969,931,1.0408163265306123,5
2001,Adelaide,10,24,901,946,0.952431289640592,6
2001,Collingwood,10,20,977,900,1.0855555555555556,7
2001,Brisbane Lions,10,20,1083,1019,1.0628066732090284,8
2001,Sydney,10,20,972,929,1.046286329386437,9
2001,Footscray,10,20,1084,1085,0.9990783410138249,10
2001,Melbourne,10,20,960,972,0.9876543209876543,11
2001,Geelong,10,16,866,899,0.9632925472747497,12
2001,North Melbourne,10,16,827,1014,0.8155818540433925,13
2001,St Kilda,10,8,948,1170,0.8102564102564103,14
2001,West Coast,10,8,730,1214,0.6013179571663921,15
2001,Fremantle,10,0,816,1074,0.7597765363128491,16
2001,Essendon,11,36,1259,879,1.4323094425483505,1
2001,Port Adelaide,11,32,1263,999,1.2642642642642643,2
2001,Hawthorn,11,32,1084,970,1.1175257731958763,3
2001,Carlton,11,28,1108,881,1.257661748013621,4
2001,Richmond,11,28,1057,992,1.065524193548387,5
2001,Collingwood,11,24,1111,957,1.160919540229885,6
2001,Sydney,11,24,1097,1007,1.0893743793445878,7
2001,Brisbane Lions,11,24,1167,1081,1.0795559666975023,8
2001,Footscray,11,24,1211,1182,1.0245346869712353,9
2001,Adelaide,11,24,998,1073,0.9301025163094129,10
2001,Geelong,11,20,959,989,0.9696663296258847,11
2001,Melbourne,11,20,1017,1106,0.9195298372513563,12
2001,North Melbourne,11,20,981,1082,0.9066543438077634,13
2001,St Kilda,11,8,1034,1298,0.7966101694915254,14
2001,West Coast,11,8,792,1298,0.6101694915254238,15
2001,Fremantle,11,0,884,1228,0.7198697068403909,16
2001,Essendon,12,40,1381,952,1.4506302521008403,1
2001,Hawthorn,12,36,1185,1068,1.1095505617977528,2
2001,Carlton,12,32,1212,951,1.274447949526814,3
2001,Port Adelaide,12,32,1333,1103,1.2085222121486854,4
2001,Richmond,12,32,1143,1052,1.0865019011406845,5
2001,Collingwood,12,28,1284,1049,1.2240228789323164,6
2001,Brisbane Lions,12,28,1315,1180,1.1144067796610169,7
2001,Footscray,12,28,1305,1269,1.0283687943262412,8
2001,Sydney,12,24,1157,1093,1.058554437328454,9
